source_image,label,label_idx,seed_strategy,strength,guidance_scale,num_inference_steps,aug_idx,generator_seed,output_path,source_confidence
ISIC_0026993,MEL,0,hard,0.45,5.0,250,4,4609,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0026993_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8330636620521545
ISIC_0031479,MEL,0,hard,0.45,5.0,250,0,915,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031479_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8277604579925537
ISIC_0031479,MEL,0,hard,0.45,5.0,250,1,1915,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031479_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8277604579925537
ISIC_0031479,MEL,0,hard,0.45,5.0,250,2,2915,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031479_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8277604579925537
ISIC_0031479,MEL,0,hard,0.45,5.0,250,3,3915,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031479_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8277604579925537
ISIC_0031479,MEL,0,hard,0.45,5.0,250,4,4915,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031479_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8277604579925537
ISIC_0033670,MEL,0,hard,0.45,5.0,250,0,540,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033670_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8285229802131653
ISIC_0033670,MEL,0,hard,0.45,5.0,250,1,1540,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033670_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8285229802131653
ISIC_0033670,MEL,0,hard,0.45,5.0,250,2,2540,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033670_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8285229802131653
ISIC_0033670,MEL,0,hard,0.45,5.0,250,3,3540,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033670_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8285229802131653
ISIC_0033670,MEL,0,hard,0.45,5.0,250,4,4540,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033670_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8285229802131653
ISIC_0032531,MEL,0,hard,0.45,5.0,250,0,500,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032531_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8297498226165771
ISIC_0032531,MEL,0,hard,0.45,5.0,250,1,1500,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032531_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8297498226165771
ISIC_0032531,MEL,0,hard,0.45,5.0,250,2,2500,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032531_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8297498226165771
ISIC_0032531,MEL,0,hard,0.45,5.0,250,3,3500,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032531_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8297498226165771
ISIC_0032531,MEL,0,hard,0.45,5.0,250,4,4500,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032531_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8297498226165771
ISIC_0033878,MEL,0,hard,0.45,5.0,250,0,322,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033878_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8233324885368347
ISIC_0033878,MEL,0,hard,0.45,5.0,250,1,1322,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033878_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8233324885368347
ISIC_0033878,MEL,0,hard,0.45,5.0,250,2,2322,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033878_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8233324885368347
ISIC_0033878,MEL,0,hard,0.45,5.0,250,3,3322,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033878_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8233324885368347
ISIC_0033878,MEL,0,hard,0.45,5.0,250,4,4322,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033878_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8233324885368347
ISIC_0028410,MEL,0,hard,0.45,5.0,250,0,898,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028410_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8384741544723511
ISIC_0028410,MEL,0,hard,0.45,5.0,250,1,1898,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028410_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8384741544723511
ISIC_0028410,MEL,0,hard,0.45,5.0,250,2,2898,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028410_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8384741544723511
ISIC_0028410,MEL,0,hard,0.45,5.0,250,3,3898,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028410_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8384741544723511
ISIC_0028410,MEL,0,hard,0.45,5.0,250,4,4898,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028410_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8384741544723511
ISIC_0033240,MEL,0,hard,0.45,5.0,250,0,434,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033240_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.815496563911438
ISIC_0033240,MEL,0,hard,0.45,5.0,250,1,1434,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033240_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.815496563911438
ISIC_0033240,MEL,0,hard,0.45,5.0,250,2,2434,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033240_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.815496563911438
ISIC_0033240,MEL,0,hard,0.45,5.0,250,3,3434,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033240_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.815496563911438
ISIC_0033240,MEL,0,hard,0.45,5.0,250,4,4434,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033240_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.815496563911438
ISIC_0028086,MEL,0,hard,0.45,5.0,250,0,320,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028086_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.7923645973205566
ISIC_0028086,MEL,0,hard,0.45,5.0,250,1,1320,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028086_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.7923645973205566
ISIC_0028086,MEL,0,hard,0.45,5.0,250,2,2320,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028086_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.7923645973205566
ISIC_0028086,MEL,0,hard,0.45,5.0,250,3,3320,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028086_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.7923645973205566
ISIC_0028086,MEL,0,hard,0.45,5.0,250,4,4320,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028086_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.7923645973205566
ISIC_0024310,MEL,0,hard,0.45,5.0,250,0,75,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0024310_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8116837739944458
ISIC_0024310,MEL,0,hard,0.45,5.0,250,1,1075,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0024310_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8116837739944458
ISIC_0024310,MEL,0,hard,0.45,5.0,250,2,2075,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0024310_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8116837739944458
ISIC_0024310,MEL,0,hard,0.45,5.0,250,3,3075,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0024310_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8116837739944458
ISIC_0024310,MEL,0,hard,0.45,5.0,250,4,4075,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0024310_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8116837739944458
ISIC_0030837,NV,1,hard,0.45,5.0,250,0,100831,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030837_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.3509944677352905
ISIC_0030837,NV,1,hard,0.45,5.0,250,1,101831,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030837_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.3509944677352905
ISIC_0030837,NV,1,hard,0.45,5.0,250,2,102831,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030837_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.3509944677352905
ISIC_0030837,NV,1,hard,0.45,5.0,250,3,103831,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030837_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.3509944677352905
ISIC_0030837,NV,1,hard,0.45,5.0,250,4,104831,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030837_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.3509944677352905
ISIC_0028010,NV,1,hard,0.45,5.0,250,0,100798,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028010_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.4021815061569214
ISIC_0028010,NV,1,hard,0.45,5.0,250,1,101798,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028010_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.4021815061569214
ISIC_0028010,NV,1,hard,0.45,5.0,250,2,102798,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028010_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.4021815061569214
