source_image,label,label_idx,seed_strategy,strength,guidance_scale,num_inference_steps,aug_idx,generator_seed,output_path,source_confidence,pred,pred_confidence,correct
ISIC_0024482,MEL,0,random,0.45,5.0,100,0,403,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024482_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0024482,MEL,0,random,0.45,5.0,100,1,1403,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024482_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0024482,MEL,0,random,0.45,5.0,100,2,2403,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024482_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0024482,MEL,0,random,0.45,5.0,100,3,3403,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024482_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0024482,MEL,0,random,0.45,5.0,100,4,4403,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024482_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0024733,MEL,0,random,0.45,5.0,100,0,45,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024733_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0024733,MEL,0,random,0.45,5.0,100,1,1045,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024733_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0024733,MEL,0,random,0.45,5.0,100,2,2045,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024733_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0024733,MEL,0,random,0.45,5.0,100,3,3045,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024733_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0024733,MEL,0,random,0.45,5.0,100,4,4045,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024733_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0028465,MEL,0,random,0.45,5.0,100,0,137,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028465_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0028465,MEL,0,random,0.45,5.0,100,1,1137,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028465_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0028465,MEL,0,random,0.45,5.0,100,2,2137,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028465_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0028465,MEL,0,random,0.45,5.0,100,3,3137,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028465_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0028465,MEL,0,random,0.45,5.0,100,4,4137,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028465_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0033603,MEL,0,random,0.45,5.0,100,0,794,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033603_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0033603,MEL,0,random,0.45,5.0,100,1,1794,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033603_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0033603,MEL,0,random,0.45,5.0,100,2,2794,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033603_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0033603,MEL,0,random,0.45,5.0,100,3,3794,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033603_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0033603,MEL,0,random,0.45,5.0,100,4,4794,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033603_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0032915,MEL,0,random,0.45,5.0,100,0,110,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032915_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0032915,MEL,0,random,0.45,5.0,100,1,1110,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032915_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0032915,MEL,0,random,0.45,5.0,100,2,2110,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032915_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0032915,MEL,0,random,0.45,5.0,100,3,3110,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032915_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0032915,MEL,0,random,0.45,5.0,100,4,4110,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032915_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0033533,MEL,0,random,0.45,5.0,100,0,954,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033533_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0033533,MEL,0,random,0.45,5.0,100,1,1954,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033533_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0033533,MEL,0,random,0.45,5.0,100,2,2954,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033533_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0033533,MEL,0,random,0.45,5.0,100,3,3954,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033533_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0033533,MEL,0,random,0.45,5.0,100,4,4954,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033533_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0033387,MEL,0,random,0.45,5.0,100,0,510,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033387_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0033387,MEL,0,random,0.45,5.0,100,1,1510,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033387_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0033387,MEL,0,random,0.45,5.0,100,2,2510,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033387_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0033387,MEL,0,random,0.45,5.0,100,3,3510,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033387_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0033387,MEL,0,random,0.45,5.0,100,4,4510,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033387_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0031186,MEL,0,random,0.45,5.0,100,0,899,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0031186_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0031186,MEL,0,random,0.45,5.0,100,1,1899,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0031186_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0031186,MEL,0,random,0.45,5.0,100,2,2899,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0031186_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0031186,MEL,0,random,0.45,5.0,100,3,3899,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0031186_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0031186,MEL,0,random,0.45,5.0,100,4,4899,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0031186_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0028898,MEL,0,random,0.45,5.0,100,0,993,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028898_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0028898,MEL,0,random,0.45,5.0,100,1,1993,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028898_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0028898,MEL,0,random,0.45,5.0,100,2,2993,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028898_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0028898,MEL,0,random,0.45,5.0,100,3,3993,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028898_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0028898,MEL,0,random,0.45,5.0,100,4,4993,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028898_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0032592,MEL,0,random,0.45,5.0,100,0,44,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032592_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0032592,MEL,0,random,0.45,5.0,100,1,1044,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032592_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0032592,MEL,0,random,0.45,5.0,100,2,2044,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032592_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0032592,MEL,0,random,0.45,5.0,100,3,3044,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032592_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0032592,MEL,0,random,0.45,5.0,100,4,4044,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032592_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0032988,MEL,0,random,0.45,5.0,100,0,173,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032988_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0032988,MEL,0,random,0.45,5.0,100,1,1173,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032988_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0032988,MEL,0,random,0.45,5.0,100,2,2173,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032988_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0032988,MEL,0,random,0.45,5.0,100,3,3173,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032988_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0032988,MEL,0,random,0.45,5.0,100,4,4173,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0032988_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0024864,MEL,0,random,0.45,5.0,100,0,787,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024864_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0024864,MEL,0,random,0.45,5.0,100,1,1787,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024864_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0024864,MEL,0,random,0.45,5.0,100,2,2787,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024864_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0024864,MEL,0,random,0.45,5.0,100,3,3787,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024864_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0024864,MEL,0,random,0.45,5.0,100,4,4787,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024864_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0033559,MEL,0,random,0.45,5.0,100,0,585,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033559_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0033559,MEL,0,random,0.45,5.0,100,1,1585,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033559_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0033559,MEL,0,random,0.45,5.0,100,2,2585,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033559_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0033559,MEL,0,random,0.45,5.0,100,3,3585,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033559_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0033559,MEL,0,random,0.45,5.0,100,4,4585,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0033559_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0024647,MEL,0,random,0.45,5.0,100,0,277,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024647_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0024647,MEL,0,random,0.45,5.0,100,1,1277,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024647_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0024647,MEL,0,random,0.45,5.0,100,2,2277,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024647_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0024647,MEL,0,random,0.45,5.0,100,3,3277,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024647_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0024647,MEL,0,random,0.45,5.0,100,4,4277,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0024647_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0025313,MEL,0,random,0.45,5.0,100,0,291,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0025313_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0025313,MEL,0,random,0.45,5.0,100,1,1291,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0025313_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0025313,MEL,0,random,0.45,5.0,100,2,2291,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0025313_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0025313,MEL,0,random,0.45,5.0,100,3,3291,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0025313_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0025313,MEL,0,random,0.45,5.0,100,4,4291,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0025313_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0028306,MEL,0,random,0.45,5.0,100,0,101,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028306_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0028306,MEL,0,random,0.45,5.0,100,1,1101,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028306_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0028306,MEL,0,random,0.45,5.0,100,2,2101,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028306_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0028306,MEL,0,random,0.45,5.0,100,3,3101,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028306_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0028306,MEL,0,random,0.45,5.0,100,4,4101,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0028306_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0025277,MEL,0,random,0.45,5.0,100,0,247,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0025277_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0025277,MEL,0,random,0.45,5.0,100,1,1247,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0025277_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0025277,MEL,0,random,0.45,5.0,100,2,2247,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0025277_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0025277,MEL,0,random,0.45,5.0,100,3,3247,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0025277_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
ISIC_0025277,MEL,0,random,0.45,5.0,100,4,4247,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0025277_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-004.png,,,,
ISIC_0034006,MEL,0,random,0.45,5.0,100,0,837,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0034006_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-000.png,,,,
ISIC_0034006,MEL,0,random,0.45,5.0,100,1,1837,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0034006_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-001.png,,,,
ISIC_0034006,MEL,0,random,0.45,5.0,100,2,2837,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0034006_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-002.png,,,,
ISIC_0034006,MEL,0,random,0.45,5.0,100,3,3837,experiments\260526-0101_res256_sd_lora_uncond_all_seed42\sampling_img2img\random\strength_0.45_gs_5.0_steps_100\MEL\ISIC_0034006_label-MEL_strategy-random_strength-0.45_gs-5.0_aug-003.png,,,,
