source_image,label,label_idx,seed_strategy,strength,guidance_scale,num_inference_steps,aug_idx,generator_seed,output_path,source_confidence
ISIC_0031529,MEL,0,hard,0.45,5.0,250,0,964,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031529_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.7326518893241882
ISIC_0031529,MEL,0,hard,0.45,5.0,250,1,1964,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031529_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.7326518893241882
ISIC_0031529,MEL,0,hard,0.45,5.0,250,2,2964,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031529_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.7326518893241882
ISIC_0031529,MEL,0,hard,0.45,5.0,250,3,3964,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031529_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.7326518893241882
ISIC_0031529,MEL,0,hard,0.45,5.0,250,4,4964,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031529_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.7326518893241882
ISIC_0027327,MEL,0,hard,0.45,5.0,250,0,755,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0027327_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8117080926895142
ISIC_0027327,MEL,0,hard,0.45,5.0,250,1,1755,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0027327_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8117080926895142
ISIC_0027327,MEL,0,hard,0.45,5.0,250,2,2755,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0027327_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8117080926895142
ISIC_0027327,MEL,0,hard,0.45,5.0,250,3,3755,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0027327_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8117080926895142
ISIC_0027327,MEL,0,hard,0.45,5.0,250,4,4755,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0027327_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8117080926895142
ISIC_0032533,MEL,0,hard,0.45,5.0,250,0,327,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032533_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8255009055137634
ISIC_0032533,MEL,0,hard,0.45,5.0,250,1,1327,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032533_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8255009055137634
ISIC_0032533,MEL,0,hard,0.45,5.0,250,2,2327,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032533_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8255009055137634
ISIC_0032533,MEL,0,hard,0.45,5.0,250,3,3327,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032533_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8255009055137634
ISIC_0032533,MEL,0,hard,0.45,5.0,250,4,4327,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032533_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8255009055137634
ISIC_0026458,MEL,0,hard,0.45,5.0,250,0,202,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0026458_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.835758626461029
ISIC_0026458,MEL,0,hard,0.45,5.0,250,1,1202,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0026458_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.835758626461029
ISIC_0026458,MEL,0,hard,0.45,5.0,250,2,2202,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0026458_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.835758626461029
ISIC_0026458,MEL,0,hard,0.45,5.0,250,3,3202,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0026458_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.835758626461029
ISIC_0026458,MEL,0,hard,0.45,5.0,250,4,4202,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0026458_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.835758626461029
ISIC_0029843,MEL,0,hard,0.45,5.0,250,0,496,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0029843_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8319638967514038
ISIC_0029843,MEL,0,hard,0.45,5.0,250,1,1496,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0029843_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8319638967514038
ISIC_0029843,MEL,0,hard,0.45,5.0,250,2,2496,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0029843_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8319638967514038
ISIC_0029843,MEL,0,hard,0.45,5.0,250,3,3496,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0029843_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8319638967514038
ISIC_0029843,MEL,0,hard,0.45,5.0,250,4,4496,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0029843_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8319638967514038
ISIC_0033477,MEL,0,hard,0.45,5.0,250,0,631,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033477_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8141980767250061
ISIC_0033477,MEL,0,hard,0.45,5.0,250,1,1631,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033477_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8141980767250061
ISIC_0033477,MEL,0,hard,0.45,5.0,250,2,2631,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033477_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8141980767250061
ISIC_0033477,MEL,0,hard,0.45,5.0,250,3,3631,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033477_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8141980767250061
ISIC_0033477,MEL,0,hard,0.45,5.0,250,4,4631,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033477_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8141980767250061
ISIC_0025800,MEL,0,hard,0.45,5.0,250,0,291,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0025800_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8414190411567688
ISIC_0025800,MEL,0,hard,0.45,5.0,250,1,1291,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0025800_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8414190411567688
ISIC_0025800,MEL,0,hard,0.45,5.0,250,2,2291,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0025800_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8414190411567688
ISIC_0025800,MEL,0,hard,0.45,5.0,250,3,3291,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0025800_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8414190411567688
ISIC_0025800,MEL,0,hard,0.45,5.0,250,4,4291,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0025800_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8414190411567688
ISIC_0030122,MEL,0,hard,0.45,5.0,250,0,810,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0030122_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8377342224121094
ISIC_0030122,MEL,0,hard,0.45,5.0,250,1,1810,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0030122_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8377342224121094
ISIC_0030122,MEL,0,hard,0.45,5.0,250,2,2810,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0030122_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8377342224121094
ISIC_0030122,MEL,0,hard,0.45,5.0,250,3,3810,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0030122_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8377342224121094
ISIC_0030122,MEL,0,hard,0.45,5.0,250,4,4810,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0030122_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8377342224121094
ISIC_0026993,MEL,0,hard,0.45,5.0,250,0,774,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0026993_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8330636620521545
ISIC_0026993,MEL,0,hard,0.45,5.0,250,1,1774,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0026993_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8330636620521545
ISIC_0026993,MEL,0,hard,0.45,5.0,250,2,2774,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0026993_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8330636620521545
ISIC_0026993,MEL,0,hard,0.45,5.0,250,3,3774,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0026993_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8330636620521545
ISIC_0026993,MEL,0,hard,0.45,5.0,250,4,4774,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0026993_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8330636620521545
ISIC_0031479,MEL,0,hard,0.45,5.0,250,0,408,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031479_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8277604579925537
ISIC_0031479,MEL,0,hard,0.45,5.0,250,1,1408,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031479_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8277604579925537
ISIC_0031479,MEL,0,hard,0.45,5.0,250,2,2408,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031479_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8277604579925537
ISIC_0031479,MEL,0,hard,0.45,5.0,250,3,3408,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031479_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8277604579925537
ISIC_0031479,MEL,0,hard,0.45,5.0,250,4,4408,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0031479_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8277604579925537
ISIC_0033670,MEL,0,hard,0.45,5.0,250,0,481,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033670_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8285229802131653
ISIC_0033670,MEL,0,hard,0.45,5.0,250,1,1481,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033670_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8285229802131653
ISIC_0033670,MEL,0,hard,0.45,5.0,250,2,2481,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033670_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8285229802131653
ISIC_0033670,MEL,0,hard,0.45,5.0,250,3,3481,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033670_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8285229802131653
ISIC_0033670,MEL,0,hard,0.45,5.0,250,4,4481,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033670_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8285229802131653
ISIC_0032531,MEL,0,hard,0.45,5.0,250,0,909,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032531_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8297498226165771
ISIC_0032531,MEL,0,hard,0.45,5.0,250,1,1909,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032531_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8297498226165771
ISIC_0032531,MEL,0,hard,0.45,5.0,250,2,2909,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032531_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8297498226165771
ISIC_0032531,MEL,0,hard,0.45,5.0,250,3,3909,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032531_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8297498226165771
ISIC_0032531,MEL,0,hard,0.45,5.0,250,4,4909,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0032531_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8297498226165771
ISIC_0033878,MEL,0,hard,0.45,5.0,250,0,217,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033878_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8233324885368347
ISIC_0033878,MEL,0,hard,0.45,5.0,250,1,1217,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033878_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8233324885368347
ISIC_0033878,MEL,0,hard,0.45,5.0,250,2,2217,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033878_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8233324885368347
ISIC_0033878,MEL,0,hard,0.45,5.0,250,3,3217,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033878_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8233324885368347
ISIC_0033878,MEL,0,hard,0.45,5.0,250,4,4217,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033878_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8233324885368347
ISIC_0028410,MEL,0,hard,0.45,5.0,250,0,1013,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028410_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8384741544723511
ISIC_0028410,MEL,0,hard,0.45,5.0,250,1,2013,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028410_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8384741544723511
ISIC_0028410,MEL,0,hard,0.45,5.0,250,2,3013,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028410_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8384741544723511
ISIC_0028410,MEL,0,hard,0.45,5.0,250,3,4013,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028410_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8384741544723511
ISIC_0028410,MEL,0,hard,0.45,5.0,250,4,5013,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028410_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8384741544723511
ISIC_0033240,MEL,0,hard,0.45,5.0,250,0,389,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033240_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.815496563911438
ISIC_0033240,MEL,0,hard,0.45,5.0,250,1,1389,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033240_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.815496563911438
ISIC_0033240,MEL,0,hard,0.45,5.0,250,2,2389,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033240_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.815496563911438
ISIC_0033240,MEL,0,hard,0.45,5.0,250,3,3389,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033240_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.815496563911438
ISIC_0033240,MEL,0,hard,0.45,5.0,250,4,4389,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0033240_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.815496563911438
ISIC_0028086,MEL,0,hard,0.45,5.0,250,0,374,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028086_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.7923645973205566
ISIC_0028086,MEL,0,hard,0.45,5.0,250,1,1374,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028086_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.7923645973205566
ISIC_0028086,MEL,0,hard,0.45,5.0,250,2,2374,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028086_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.7923645973205566
ISIC_0028086,MEL,0,hard,0.45,5.0,250,3,3374,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028086_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.7923645973205566
ISIC_0028086,MEL,0,hard,0.45,5.0,250,4,4374,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0028086_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.7923645973205566
ISIC_0024310,MEL,0,hard,0.45,5.0,250,0,656,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0024310_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.8116837739944458
ISIC_0024310,MEL,0,hard,0.45,5.0,250,1,1656,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0024310_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.8116837739944458
ISIC_0024310,MEL,0,hard,0.45,5.0,250,2,2656,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0024310_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.8116837739944458
ISIC_0024310,MEL,0,hard,0.45,5.0,250,3,3656,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0024310_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.8116837739944458
ISIC_0024310,MEL,0,hard,0.45,5.0,250,4,4656,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\MEL\ISIC_0024310_label-MEL_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.8116837739944458
ISIC_0030837,NV,1,hard,0.45,5.0,250,0,100961,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030837_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.3509944677352905
ISIC_0030837,NV,1,hard,0.45,5.0,250,1,101961,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030837_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.3509944677352905
ISIC_0030837,NV,1,hard,0.45,5.0,250,2,102961,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030837_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.3509944677352905
ISIC_0030837,NV,1,hard,0.45,5.0,250,3,103961,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030837_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-003.png,0.3509944677352905
ISIC_0030837,NV,1,hard,0.45,5.0,250,4,104961,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0030837_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-004.png,0.3509944677352905
ISIC_0028010,NV,1,hard,0.45,5.0,250,0,100852,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028010_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-000.png,0.4021815061569214
ISIC_0028010,NV,1,hard,0.45,5.0,250,1,101852,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028010_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-001.png,0.4021815061569214
ISIC_0028010,NV,1,hard,0.45,5.0,250,2,102852,experiments/260521-2002_res256_sd_lora_uncond_all_seed42/img2img_hard\hard\NV\ISIC_0028010_label-NV_strategy-hard_strength-0.45_gs-5.0_aug-002.png,0.4021815061569214
